CustomerAlternateKey	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age	BikeBuyer
AW00022150	M	M	30000.00	2	0	Partial College	Clerical	0	2	5-10 Miles	Pacific	71	0
AW00022151	M	M	10000.00	2	1	Partial High School	Clerical	1	2	5-10 Miles	Pacific	70	0
AW00022152	M	M	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	40	1
AW00022153	M	F	70000.00	0	0	Partial College	Skilled Manual	0	2	0-1 Miles	North America	40	1
AW00022154	S	F	40000.00	0	0	Partial High School	Clerical	1	2	5-10 Miles	North America	41	0
AW00022155	M	M	20000.00	2	1	Partial High School	Clerical	1	2	5-10 Miles	Pacific	70	0
AW00022156	M	F	30000.00	3	0	Partial College	Clerical	0	2	5-10 Miles	Pacific	70	0
AW00022157	S	F	40000.00	0	0	Partial High School	Clerical	0	2	5-10 Miles	North America	40	0
AW00022158	S	F	40000.00	0	0	Partial High School	Clerical	1	2	5-10 Miles	North America	41	0
AW00022159	S	M	40000.00	0	0	Partial College	Skilled Manual	0	1	5-10 Miles	North America	41	0
AW00022160	S	M	40000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	40	0
AW00022161	S	F	40000.00	0	0	Partial College	Skilled Manual	0	2	1-2 Miles	North America	41	0
AW00022162	M	M	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	41	0
AW00022163	S	F	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	41	0
AW00022164	S	F	70000.00	0	0	Partial College	Skilled Manual	0	2	0-1 Miles	North America	41	1
AW00022165	M	M	60000.00	0	0	Partial College	Skilled Manual	0	2	1-2 Miles	North America	42	0
AW00022166	S	F	60000.00	0	0	Partial College	Skilled Manual	0	2	1-2 Miles	North America	42	0
AW00022167	M	F	20000.00	2	1	Partial High School	Clerical	1	2	5-10 Miles	Pacific	69	0
AW00022168	M	F	30000.00	3	0	Partial College	Clerical	0	2	1-2 Miles	Pacific	69	1
AW00022169	M	F	20000.00	2	1	Partial High School	Clerical	1	2	1-2 Miles	Pacific	67	0
AW00022170	M	F	30000.00	3	0	Partial College	Clerical	0	2	1-2 Miles	Pacific	68	1
AW00022171	M	F	30000.00	3	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	67	1
AW00022172	M	M	30000.00	3	0	High School	Skilled Manual	1	2	5-10 Miles	Pacific	67	1
AW00022173	M	F	30000.00	3	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	66	1
AW00022174	M	M	30000.00	3	0	High School	Skilled Manual	1	2	5-10 Miles	Pacific	66	1
AW00022175	M	F	30000.00	3	0	High School	Skilled Manual	1	2	5-10 Miles	Pacific	66	1
AW00022176	M	M	40000.00	3	0	Partial College	Skilled Manual	0	2	1-2 Miles	Pacific	65	0
AW00022177	M	F	40000.00	3	0	Partial College	Skilled Manual	0	2	1-2 Miles	Pacific	65	0
AW00022178	M	F	40000.00	3	0	Partial College	Skilled Manual	1	2	5-10 Miles	Pacific	65	1
AW00022179	M	F	40000.00	3	0	Partial High School	Clerical	0	2	1-2 Miles	Pacific	64	0
AW00022180	S	M	70000.00	2	0	Partial College	Skilled Manual	0	2	1-2 Miles	Pacific	64	1
AW00022181	S	M	70000.00	2	0	Partial College	Skilled Manual	1	2	5-10 Miles	Pacific	64	1
AW00022182	S	F	40000.00	0	0	Partial College	Skilled Manual	0	2	1-2 Miles	North America	43	1
AW00022183	M	M	40000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	43	0
AW00022184	M	M	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	43	0
AW00022185	M	M	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	43	0
AW00022186	S	M	60000.00	0	0	Partial College	Skilled Manual	0	2	1-2 Miles	North America	43	1
AW00022187	S	F	50000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	44	0
AW00022188	M	F	60000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	45	1
AW00022189	M	F	70000.00	0	0	Partial College	Professional	1	2	5-10 Miles	North America	45	1
AW00022190	S	M	60000.00	0	0	Partial College	Professional	0	2	1-2 Miles	North America	42	0
AW00022191	S	M	60000.00	0	0	Partial College	Professional	1	2	5-10 Miles	North America	42	0
AW00022192	S	M	60000.00	0	0	Partial College	Professional	0	2	1-2 Miles	North America	42	0
AW00022193	S	F	80000.00	2	0	High School	Skilled Manual	1	2	5-10 Miles	Pacific	62	1
AW00022194	S	M	80000.00	2	0	High School	Skilled Manual	1	2	5-10 Miles	Pacific	63	1
AW00022195	M	M	80000.00	2	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	62	1
AW00022196	S	M	80000.00	2	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	62	1
AW00022197	S	M	80000.00	2	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	61	1
AW00022198	M	M	80000.00	2	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	61	1
AW00022199	S	M	80000.00	2	0	High School	Skilled Manual	0	2	1-2 Miles	Pacific	62	1
AW00022200	S	F	70000.00	2	0	High School	Professional	1	2	5-10 Miles	Pacific	61	1
AW00022201	M	F	70000.00	2	0	High School	Professional	1	2	5-10 Miles	Pacific	61	1
AW00022202	M	M	70000.00	2	0	High School	Professional	1	2	5-10 Miles	Pacific	61	1
AW00022203	M	F	100000.00	1	1	Bachelors	Management	1	3	0-1 Miles	Pacific	60	1
AW00022204	M	M	110000.00	4	1	Bachelors	Management	1	3	2-5 Miles	Pacific	60	0
AW00022205	M	M	110000.00	4	1	Bachelors	Management	1	3	0-1 Miles	Pacific	60	0
AW00022206	S	F	110000.00	5	1	Bachelors	Management	1	4	2-5 Miles	Pacific	60	0
AW00022207	S	F	130000.00	0	0	Graduate Degree	Management	0	3	0-1 Miles	Pacific	60	1
AW00022208	M	F	110000.00	4	1	Bachelors	Management	1	4	0-1 Miles	Pacific	59	0
AW00022209	M	M	110000.00	1	1	Bachelors	Management	1	4	0-1 Miles	Pacific	59	0
AW00022210	M	F	110000.00	1	1	Bachelors	Management	1	4	0-1 Miles	Pacific	59	0
AW00022211	M	M	60000.00	0	0	Partial College	Professional	1	2	5-10 Miles	North America	44	0
AW00022212	M	F	110000.00	1	1	Bachelors	Management	1	4	2-5 Miles	Pacific	59	0
AW00022213	S	M	110000.00	1	2	Bachelors	Management	1	0	2-5 Miles	Pacific	59	0
AW00022214	M	F	120000.00	4	2	Bachelors	Management	1	0	2-5 Miles	Pacific	59	0
AW00022215	M	M	130000.00	0	1	Graduate Degree	Management	1	4	0-1 Miles	North America	51	0
AW00022216	S	M	150000.00	0	0	Bachelors	Management	1	2	0-1 Miles	North America	52	1
AW00022217	M	M	70000.00	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	60	0
AW00022218	M	M	60000.00	2	0	High School	Professional	0	2	1-2 Miles	North America	61	1
AW00022219	M	F	60000.00	2	0	High School	Professional	1	2	5-10 Miles	North America	61	0
AW00022220	M	M	60000.00	2	0	High School	Professional	0	2	1-2 Miles	North America	61	1
AW00022221	M	M	60000.00	2	0	High School	Professional	0	2	1-2 Miles	North America	61	1
AW00022222	M	M	90000.00	2	0	Partial College	Professional	1	1	5-10 Miles	North America	61	0
AW00022223	M	F	90000.00	2	0	Partial College	Professional	1	1	5-10 Miles	North America	61	0
AW00022224	M	F	90000.00	2	0	Partial College	Professional	1	1	2-5 Miles	North America	61	1
AW00022225	S	F	90000.00	2	0	Partial College	Professional	1	1	2-5 Miles	North America	61	1
AW00022226	M	F	60000.00	2	0	High School	Professional	1	2	5-10 Miles	North America	62	0
AW00022227	M	F	60000.00	2	0	High School	Professional	1	2	5-10 Miles	North America	62	0
AW00022228	M	F	60000.00	2	0	High School	Professional	1	2	5-10 Miles	North America	62	0
AW00022229	M	M	60000.00	2	0	High School	Professional	0	2	1-2 Miles	North America	62	1
AW00022230	M	F	70000.00	3	0	Partial College	Professional	1	2	5-10 Miles	North America	62	1
AW00022231	M	F	70000.00	3	0	Partial College	Professional	1	2	5-10 Miles	North America	62	1
AW00022232	M	F	50000.00	1	1	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	1
AW00022233	M	M	50000.00	1	1	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	46	1
AW00022234	M	F	50000.00	1	1	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	46	1
AW00022235	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	46	1
AW00022236	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	0	0-1 Miles	North America	48	1
AW00022237	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48	0
AW00022238	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	47	1
AW00022239	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48	0
AW00022240	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48	0
AW00022241	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	48	1
AW00022242	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	47	0
AW00022243	M	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00022244	M	F	50000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	49	0
AW00022245	S	M	50000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00022246	M	F	50000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00022247	M	M	50000.00	2	2	Bachelors	Skilled Manual	1	0	0-1 Miles	North America	49	1
AW00022248	M	M	50000.00	2	2	Bachelors	Skilled Manual	1	0	0-1 Miles	North America	49	1
AW00022249	M	M	70000.00	3	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	1
AW00022250	M	M	70000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00022251	M	F	60000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00022252	S	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00022253	M	F	60000.00	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00022254	M	M	60000.00	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	1
AW00022255	M	F	70000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00022256	M	M	70000.00	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	48	1
AW00022257	M	F	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00022258	M	F	70000.00	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	48	1
AW00022259	S	M	40000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	51	1
AW00022260	M	F	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00022261	S	M	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00022262	S	M	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00022263	M	M	60000.00	3	3	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	52	0
AW00022264	S	F	60000.00	0	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	51	0
AW00022265	M	M	70000.00	0	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	51	0
AW00022266	M	F	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	51	1
AW00022267	M	F	70000.00	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	52	1
AW00022268	S	F	60000.00	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49	1
AW00022269	M	M	70000.00	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	49	0
AW00022270	M	M	80000.00	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00022271	M	M	80000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00022272	M	F	80000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00022273	S	F	40000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	53	1
AW00022274	S	M	40000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	53	1
AW00022275	S	M	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	53	1
AW00022276	S	F	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	53	1
AW00022277	S	F	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	53	0
AW00022278	S	F	50000.00	3	3	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	52	0
AW00022279	M	F	50000.00	3	3	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	53	0
AW00022280	M	M	50000.00	3	3	Bachelors	Skilled Manual	0	3	10+ Miles	North America	53	0
AW00022281	M	F	60000.00	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	53	1
AW00022282	S	M	40000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	54	1
AW00022283	S	M	60000.00	4	4	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54	0
AW00022284	S	F	60000.00	4	4	Bachelors	Skilled Manual	0	3	10+ Miles	North America	54	1
AW00022285	M	F	60000.00	4	4	Bachelors	Skilled Manual	1	3	10+ Miles	North America	53	0
AW00022286	M	M	60000.00	5	5	Bachelors	Skilled Manual	1	3	10+ Miles	North America	54	0
AW00022287	S	F	60000.00	5	5	Bachelors	Skilled Manual	1	3	5-10 Miles	North America	54	1
AW00022288	S	F	60000.00	4	2	Bachelors	Skilled Manual	0	2	0-1 Miles	North America	53	1
AW00022289	M	M	60000.00	4	2	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54	1
AW00022290	M	F	70000.00	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	55	1
AW00022291	M	M	70000.00	4	2	Bachelors	Professional	1	2	0-1 Miles	North America	55	1
AW00022292	M	F	70000.00	4	2	Bachelors	Professional	1	2	0-1 Miles	North America	55	1
AW00022293	M	F	70000.00	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	55	1
AW00022294	S	F	70000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	50	1
AW00022295	S	F	70000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	50	1
AW00022296	M	M	70000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	50	0
AW00022297	S	F	70000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	50	1
AW00022298	S	M	70000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	50	1
AW00022299	S	M	70000.00	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	54	1
AW00022300	S	F	60000.00	3	2	Graduate Degree	Professional	0	0	0-1 Miles	North America	55	1
AW00022301	M	F	60000.00	3	2	Graduate Degree	Professional	1	0	0-1 Miles	North America	55	1
AW00022302	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	0	1-2 Miles	Europe	44	1
AW00022303	S	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	46	0
AW00022304	S	F	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	46	0
AW00022305	S	F	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	45	0
AW00022306	S	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	45	1
AW00022307	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	Europe	45	1
AW00022308	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	45	1
AW00022309	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	45	1
AW00022310	S	F	20000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	46	0
AW00022311	S	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	46	1
AW00022312	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	46	1
AW00022313	S	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	46	1
AW00022314	M	F	10000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	46	0
AW00022315	S	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	47	0
AW00022316	M	F	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	1
AW00022317	S	F	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00022318	S	M	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	47	1
AW00022319	S	M	30000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	47	1
AW00022320	M	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	47	1
AW00022321	S	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	48	1
AW00022322	S	M	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	46	1
AW00022323	S	F	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	46	1
AW00022324	M	F	40000.00	2	2	Partial College	Clerical	0	1	0-1 Miles	Europe	47	0
AW00022325	S	M	40000.00	2	2	Partial College	Clerical	1	2	1-2 Miles	Europe	48	0
AW00022326	S	F	40000.00	3	3	Partial College	Clerical	1	1	0-1 Miles	North America	43	0
AW00022327	S	M	40000.00	3	3	Partial College	Clerical	1	2	1-2 Miles	North America	43	1
AW00022328	S	F	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	44	1
AW00022329	M	F	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	44	1
AW00022330	M	M	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	44	1
AW00022331	M	F	20000.00	2	0	Partial College	Clerical	0	2	0-1 Miles	North America	89	0
AW00022332	M	F	30000.00	1	0	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	87	0
AW00022333	M	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	1	1-2 Miles	North America	87	0
AW00022334	M	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	52	1
AW00022335	M	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	51	1
AW00022336	M	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	52	1
AW00022337	M	F	20000.00	2	0	High School	Manual	0	2	1-2 Miles	North America	65	0
AW00022338	M	M	20000.00	2	0	High School	Manual	0	2	1-2 Miles	North America	65	0
AW00022339	M	M	20000.00	2	0	High School	Manual	0	2	1-2 Miles	North America	65	0
AW00022340	M	M	20000.00	2	0	High School	Manual	0	2	1-2 Miles	North America	65	0
AW00022341	M	M	20000.00	2	0	High School	Manual	0	2	0-1 Miles	North America	64	0
AW00022342	M	M	20000.00	3	0	Partial High School	Clerical	0	2	1-2 Miles	North America	64	0
AW00022343	M	F	30000.00	1	0	High School	Clerical	1	1	1-2 Miles	North America	64	1
AW00022344	M	F	30000.00	1	0	High School	Clerical	1	1	1-2 Miles	North America	63	1
AW00022345	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	63	0
AW00022346	M	F	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	63	1
AW00022347	M	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	62	0
AW00022348	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	62	0
AW00022349	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	62	0
AW00022350	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	62	0
AW00022351	M	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	62	0
AW00022352	M	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	60	0
AW00022353	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	61	0
AW00022354	M	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	61	0
AW00022355	M	M	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	61	0
AW00022356	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	61	0
AW00022357	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	61	0
AW00022358	M	F	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	61	0
AW00022359	S	M	40000.00	2	0	Partial College	Clerical	0	1	0-1 Miles	North America	60	0
AW00022360	S	M	40000.00	2	0	Partial College	Clerical	0	1	0-1 Miles	North America	60	0
AW00022361	M	M	40000.00	2	0	Partial College	Clerical	1	1	0-1 Miles	North America	60	0
AW00022362	M	M	80000.00	5	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	59	0
AW00022363	S	F	80000.00	5	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	60	0
AW00022364	M	F	80000.00	5	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	60	0
AW00022365	M	M	80000.00	5	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	60	0
AW00022366	M	M	80000.00	4	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	60	0
AW00022367	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	60	0
AW00022368	S	M	40000.00	2	0	Partial College	Clerical	0	1	1-2 Miles	North America	59	1
AW00022369	M	M	60000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	0
AW00022370	S	F	60000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	0
AW00022371	S	M	50000.00	0	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	46	0
AW00022372	S	F	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	1
AW00022373	S	F	40000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	1
AW00022374	M	M	40000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	1
AW00022375	S	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	0
AW00022376	S	M	50000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	0
AW00022377	S	M	10000.00	1	0	Graduate Degree	Manual	1	0	0-1 Miles	Europe	51	0
AW00022378	S	F	10000.00	1	0	Graduate Degree	Manual	0	0	0-1 Miles	Europe	56	0
AW00022379	S	M	10000.00	1	0	Graduate Degree	Manual	0	0	0-1 Miles	Europe	56	0
AW00022380	S	M	10000.00	1	0	Graduate Degree	Manual	0	0	0-1 Miles	Europe	56	0
AW00022381	M	M	10000.00	1	0	Graduate Degree	Manual	1	0	0-1 Miles	Europe	56	0
AW00022382	S	F	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	55	0
AW00022383	M	M	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	56	0
AW00022384	S	F	10000.00	1	0	Bachelors	Manual	1	0	0-1 Miles	Europe	57	0
AW00022385	M	F	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	56	0
AW00022386	M	M	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	83	0
AW00022387	M	F	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	81	0
AW00022388	M	M	20000.00	1	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	82	0
AW00022389	M	M	20000.00	1	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	61	0
AW00022390	M	M	20000.00	1	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	61	0
AW00022391	M	F	10000.00	2	0	Partial College	Manual	1	1	0-1 Miles	Europe	64	1
AW00022392	M	F	10000.00	2	0	Partial College	Manual	1	1	0-1 Miles	Europe	64	1
AW00022393	S	F	10000.00	2	0	Partial College	Manual	0	1	0-1 Miles	Europe	64	1
AW00022394	S	F	20000.00	1	0	Graduate Degree	Clerical	0	0	0-1 Miles	Europe	81	0
